Date,VaR 99%,VaR 95%,VaR 90%
2007-01-23,2.3950423684764464,1.6407094582721085,1.222109616765137
2007-01-24,2.4901682102811256,1.704729976088965,1.2670512858289376
2007-01-25,2.4076195625852734,1.652578334534681,1.2277113563414
2007-01-26,2.4044824142969516,1.6506515620279498,1.2264886310089391
2007-01-29,2.384762656814037,1.6306117470670145,1.212993596559956
2007-01-30,2.3302710200971433,1.594217393232524,1.184871703647009
2007-01-31,2.336108559056493,1.5954990196057983,1.1920805742597176
2007-02-01,2.4924938511530303,1.7030303420645638,1.2722169913422996
2007-02-02,2.7754569569888212,1.8971953346773658,1.415766113329025
2007-02-05,2.6895058853901523,1.8407611503635704,1.3712671601390791
2007-02-06,2.6357145945668514,1.8049659094692125,1.3439981959584688
2007-02-07,2.5555585696670287,1.750596337901347,1.3029036451881146
2007-02-08,2.483728629834223,1.7008100742112857,1.2657708153270462
2007-02-09,2.41125702650468,1.6511201624082685,1.227918087695774
2007-02-12,2.4319654267548776,1.6647322657591292,1.2271399165566257
2007-02-13,2.359601995702288,1.6167169990614891,1.1915540725435936
2007-02-14,2.4060149915640228,1.6506199739482301,1.2168662392367047
2007-02-15,2.351165885530552,1.610066413654805,1.1890060852597284
2007-02-16,2.2883094214057595,1.5635164055210014,1.156931869931347
2007-02-20,2.223944228534888,1.5097007877604458,1.1190917829061147
2007-02-21,2.1560672527944336,1.4670341465623122,1.085661248025439
2007-02-22,2.1672127249708235,1.4740719968690725,1.090840308560993
2007-02-23,2.1063084534554526,1.4326248104901402,1.0582089126916956
2007-02-26,2.044646211368805,1.3898496653477395,1.0263985950043255
2007-02-27,2.1248600050872475,1.4460364601925706,1.0684078351954154
2007-02-28,2.7057734771215394,1.8566623677164134,1.375634088698471
2007-03-02,2.6249019242286273,1.801122859066192,1.3351021831825223
2007-03-05,3.1639200955635896,2.1520508840621457,1.6050802874176728
2007-03-06,3.2963490304680954,2.2429421123179565,1.6773560499197442
2007-03-07,3.199937659588265,2.1774517068138817,1.6251531270056425
2007-03-08,3.1405061798314327,2.136909305276855,1.5893215591704224
2007-03-09,3.03729690690738,2.0545046482255565,1.5354723291427659
2007-03-12,3.0329763597576473,2.0680059145311005,1.5364977437751148
2007-03-13,2.950061299712149,2.0075300391172517,1.4923694772212446
2007-03-14,3.1711641830722623,2.1576732299401895,1.6171834792401236
2007-03-15,3.1801918541855327,2.1666156583823795,1.6132541723332
2007-03-16,3.0753697874459656,2.0939424014567662,1.5590953603765916
2007-03-19,3.0443656755286352,2.0739147129082887,1.5405732654969464
2007-03-20,2.940580826858035,2.007323708629225,1.4877769158331158
2007-03-21,2.8505463565799234,1.9426149539549347,1.439302457835498
2007-03-22,2.75942182941415,1.883695812240397,1.3918541219875469
2007-03-23,2.6766353460592454,1.8244600981110157,1.3483958524684974
2007-03-26,2.587371357552715,1.7696525182577572,1.3176351193144158
2007-03-27,2.511511668222216,1.7172877921507,1.2791118124061418
2007-03-28,2.5240558397035104,1.7258117126811903,1.2854904113949261
2007-03-29,2.4873896133085207,1.699399663163608,1.2657189926642192
2007-03-30,2.4171554562674125,1.654646641950969,1.228515376398992
2007-04-02,2.3620490766367013,1.615494746514835,1.2012656854356027
2007-04-03,2.2972425031058807,1.569632499081552,1.1666804780118931
2007-04-04,2.3699280084011387,1.620282834484841,1.201795929985925
2007-04-05,2.3066979026372403,1.576051508339488,1.1716063383185942
2007-04-06,2.239863604143797,1.528441543505216,1.1354607791619937
2007-04-09,2.2781604972221463,1.5551511381473067,1.1530188126379184
2007-04-10,2.216361071509019,1.510629229339634,1.1219437386553677
2007-04-11,2.2248789544320773,1.5144457178811472,1.1240912896834168
2007-04-12,2.20991674775154,1.5036599738932055,1.115958327347012
2007-04-13,2.162375793396897,1.4703683108338717,1.09088762025304
2007-04-16,2.141490057063139,1.455243417263871,1.0793457428712165
2007-04-17,2.0885404124269273,1.4178506527969976,1.0470221744184371
2007-04-18,2.0372803456359168,1.3799493921701045,1.020357433693996
2007-04-19,2.2003885665555347,1.4969589384318625,1.1110864593258445
2007-04-20,2.271043415986323,1.5463338545488576,1.1483551323318486
2007-04-23,2.2433416962973363,1.5247330900362737,1.1259244360259069
2007-04-24,2.2235606899496503,1.511121921933447,1.1168766516339323
2007-04-25,2.2216836997846254,1.5107439737192832,1.1173071922097535
2007-04-26,2.168821317274012,1.4760745326554112,1.091954802727429
2007-04-27,2.1680032809673726,1.4759328684750832,1.0917695302707708
2007-04-30,2.103959668950507,1.4332382584993262,1.0551975355209553
2007-05-02,2.0825696144691777,1.4176014909871841,1.0427515399157468
2007-05-03,2.0340553469472207,1.3780794810396038,1.0168696162905864
2007-05-04,1.9931862756835748,1.349552658938741,0.9947931813537109
2007-05-07,2.03556086023247,1.3790422581975916,1.0163560039472221
2007-05-08,1.9825848332793012,1.3423133595011751,0.9869092009613365
2007-05-09,1.9623362292859843,1.3282393563302406,0.974900632735971
2007-05-10,1.916196176747355,1.2954635941855464,0.9495306643715945
2007-05-11,1.8643796170506197,1.2600844864234553,0.9208765588076883
2007-05-14,1.8143814495419137,1.2253115098787262,0.8958620205799344
2007-05-15,1.9165929941636883,1.2959081872388458,0.9527627040823261
2007-05-16,1.9071032338851572,1.2898159385525145,0.9499519126491262
2007-05-17,1.93136913660057,1.3062394748654387,0.9607554366317587
2007-05-18,1.8898773859289795,1.2770259450264514,0.9387854955454887
2007-05-21,1.931024892606131,1.3092909778895303,0.9639964653648249
2007-05-22,1.947628074402567,1.3195843873190956,0.9727961397912819
2007-05-23,1.9020293819135987,1.2810042898055256,0.9411003967182471
2007-05-25,1.8535102626167514,1.2485912596339954,0.9171666111634993
2007-05-28,1.8554464212951802,1.2540057234292061,0.9199150406171881
2007-05-29,1.8161022776230598,1.2228091381435626,0.8967545453862162
2007-05-30,1.7672097339718784,1.18953378459033,0.8716981805570791
2007-05-31,2.250474036468301,1.5179932077539515,1.1224953891403704
2007-06-01,2.247244616170165,1.5153276166229326,1.1209885424671298
2007-06-04,2.3038652347677697,1.5546625366853821,1.1507818490238364
2007-06-05,2.2197745553336605,1.5080211382218716,1.1164287575960001
2007-06-07,2.1795499814964394,1.4799514796433162,1.0957780774286425
2007-06-08,2.3538180361350185,1.6008727571855277,1.185784750532634
2007-06-11,2.331876081321665,1.5855087256290672,1.1795163323263187
2007-06-12,2.303078234667297,1.5655317999505542,1.1595422299284406
2007-06-13,2.2648437157858137,1.5387861709377144,1.1393990925767228
2007-06-14,2.8128930128455316,1.9081138051907673,1.4227820741774257
2007-06-15,2.7222285506630826,1.844657182214181,1.3751494560872464
2007-06-18,2.9007372996480174,1.9709876701726072,1.4676891072878104
2007-06-19,2.8020185216389155,1.9001230777907683,1.4376453524928439
2007-06-20,2.873790909722679,1.9488914268011064,1.4648541272151008
2007-06-21,2.7946616211491784,1.896623205595926,1.4232601480177165
2007-06-22,2.8597550504508797,1.9401488595610326,1.4471431778836845
2007-06-25,2.8225902592568697,1.91566394833711,1.427297961452297
2007-06-26,2.7551280399636067,1.8705335240297123,1.3925113653524779
2007-06-27,2.754698419639763,1.870330942339232,1.3920080382408493
2007-06-28,2.740187952718859,1.8610864722322662,1.383584168176199
2007-06-29,2.677788413692584,1.8188950427191473,1.3522460555729432
2007-07-02,2.7686765019015738,1.8811791653579528,1.4003295823387005
2007-07-03,2.9486134838524767,1.9942590281736403,1.4948594050730986
2007-07-04,3.065939413334455,2.076702351558163,1.5558648787380025
2007-07-05,2.9751063785611773,2.015042485442006,1.5089758796631316
2007-07-06,2.901803813940638,1.9671424317753534,1.4702717644316596
2007-07-09,2.897496065546023,1.9650434538092578,1.4664056838483996
2007-07-10,2.818215090100117,1.912143291910735,1.4249113954925863
2007-07-11,2.735339313402135,1.8564211579777572,1.381035262986593
2007-07-12,2.716557815513313,1.8441650179256628,1.369897773605932
2007-07-13,3.1643262839028146,2.1511961057722626,1.6043604841446368
2007-07-16,3.1013163854063013,2.1082275231942686,1.570338963195745
2007-07-18,3.080786286889541,2.092040228893963,1.5585026212713455
2007-07-19,2.984177064286128,2.023176326626387,1.5076144660257411
2007-07-20,3.238468571501655,2.2029896245600677,1.6415546527436502
2007-07-23,3.133284142180805,2.127840067621725,1.5921223897249632
2007-07-24,3.030689652493928,2.056614138183109,1.5369904780601236
2007-07-25,2.9489093638421213,2.0008667222083476,1.494954016343092
2007-07-26,3.1860550010110686,2.168228678954723,1.6250970781814715
2007-07-27,4.2128372542007995,2.846273595785137,2.154147002564308
2007-07-30,4.118862076254298,2.7874236589688923,2.0933389674018175
2007-07-31,4.061295010101176,2.7486954528736915,2.062989361848677
2007-08-01,4.826971840863509,3.267951418344209,2.476166159752478
2007-08-02,4.6365366605715295,3.145307839332092,2.3674728524074666
2007-08-03,4.524475195605044,3.0732842535020595,2.3053283556432436
2007-08-06,4.432447743379488,3.004659493113818,2.2585618366364404
2007-08-07,4.263691191221499,2.894241061278763,2.1736312653505556
2007-08-08,4.371463491521471,2.9684708248417087,2.2295621612483685
2007-08-09,4.20948732436275,2.858846309651397,2.1475044950274738
